Order Date,Sales         
10/2/17,15.224         
10/2/17,21.984         
7/23/14,604.752         
7/23/14,40.7         
7/23/14,302.376         
7/23/14,45         
9/12/14,3785.292         
9/15/16,35.4         
11/27/14,199.9         
5/11/14,1212.96         
8/28/15,1099.96         
8/28/15,103.481         
6/19/15,5.904         
8/17/15,30.08         
8/17/15,36.288         
8/17/15,10.272         
8/17/15,252.8         
9/25/15,2.946         
5/26/17,12.96         
7/31/17,285.576         
10/12/14,22.24         
5/25/14,14.62         
12/29/14,48.36         
4/7/17,16.256         
4/7/17,219.184         
3/1/15,95.84         
5/29/15,12.39         
9/22/16,35.88         
5/27/17,477.3         
9/17/16,12.32         
9/8/14,8.608         
6/3/17,136.26         
9/28/15,186.15         
9/28/15,81.792         
9/28/15,47.19         
9/28/15,36.784         
6/16/16,91.475         
5/27/17,27.192         
5/27/17,12.06         
10/9/14,144.6         
10/9/14,15.992         
11/17/14,34.44         
10/19/14,321.552         
11/25/17,701.96         
2/27/14,19.456         
12/21/14,17.28         
11/19/16,31.96         
11/5/17,164.688         
11/5/17,166.5         
11/5/17,12.96         
11/5/17,110.96         
11/5/17,99.98         
11/5/17,11.424         
11/5/17,128.124         
11/5/17,101.4         
5/31/15,5.904         
5/31/15,173.488         
5/31/15,51.56         
5/31/15,3.564         
9/7/14,13.16         
9/7/14,3.828         
9/7/14,304.99         
11/6/17,18.16         
6/20/15,319.984         
7/22/14,19.68         
12/2/16,781.864         
12/2/16,30.816         
10/12/17,673.344         
12/11/17,6.54         
10/1/15,572.8         
8/5/16,197.05         
1/3/17,2022.272         
1/3/17,9.12         
11/7/17,38.16         
1/3/16,1592.85         
1/3/16,11.88         
5/12/16,120         
5/12/16,8.67         
11/5/17,4.41         
11/5/17,167.94         
11/5/17,67.8         
5/26/16,26.94         
11/20/15,32.04         
4/22/16,32.13         
4/22/16,2.88         
10/14/16,1091.93         
10/14/16,111.96         
4/5/14,26.7         
4/5/14,40.2         
4/5/14,13.89         
4/5/14,689.82         
8/6/16,38.34         
12/14/14,9.264         
5/30/17,204.6664         
10/14/16,1649.75         
3/14/14,91.056         
2/17/14,54.208         
8/24/15,26.982         
8/24/15,6.912         
8/24/15,435.504         
5/8/17,81.08         
2/4/16,93.02         
12/19/14,323.976         
12/19/14,15.552         
12/19/14,32.592         
12/5/17,83.92         
12/5/17,199.9         
12/5/17,31.176         
12/5/17,172.752         
12/5/17,9.296         
3/24/17,12.768         
7/8/17,52.76         
10/26/17,55.616         
10/27/16,427.644         
10/27/16,40.67         
10/27/16,33.48         
10/27/16,9.728         
6/12/17,8.856         
9/25/16,477.666         
9/7/17,16.9         
9/7/17,39.96         
5/11/15,191.968         
8/6/15,35.52         
8/6/15,6.23         
8/6/15,56.704         
8/6/15,369.1992         
10/29/14,1.98         
10/29/14,75.88         
6/18/16,6.848         
6/18/16,4.626         
6/18/16,453.6         
5/3/15,13.848         
11/10/15,577.584         
5/30/15,151.96         
9/22/16,68.432         
11/28/15,71.12         
11/28/15,3.008         
12/3/15,184.66         
10/17/14,5.312         
5/3/16,132.52         
5/3/16,195.64         
5/3/16,51.968         
5/3/16,431.976         
5/3/16,224.937         
5/3/16,6         
6/1/15,11.76         
3/31/14,1125.488         
3/31/14,12.645         
3/31/14,4.032         
7/5/17,79.96         
9/24/15,6.732         
9/24/15,33.568         
9/24/15,15.84         
9/24/15,24.424         
9/24/15,17.12         
8/13/15,31.56         
5/26/15,105.686         
5/26/15,399.54         
5/26/15,104.93         
9/14/17,1079.85         
9/14/17,70.98         
9/14/17,29.95         
9/14/17,589.41         
6/7/16,9.648         
6/25/17,400.784         
8/26/17,53.72         
8/26/16,31.008         
11/18/16,61.12         
4/17/17,195.136         
7/23/17,121.536         
5/11/14,17.472         
5/11/14,104.58         
7/28/16,24.7         
7/28/16,302.72         
9/14/17,8.56         
9/14/17,11.56         
1/24/17,25.86         
1/24/17,276.784         
1/24/17,110.352         
9/19/15,60.84         
4/14/15,35.208         
5/8/17,41.472         
9/4/16,239.5         
5/19/14,34.2         
6/17/16,376.866         
11/2/15,197.72         
11/4/17,70.72         
11/4/17,194.352         
12/5/17,21.6         
12/5/17,11.07         
5/16/16,282.84         
5/16/16,27.72         
10/24/17,11.68         
9/18/16,239.984         
11/11/14,22.98         
11/11/14,102.13         
11/11/14,2033.584         
8/22/16,5.76         
11/16/17,899.982         
11/16/17,86.352         
11/16/17,139.96         
9/26/14,16.704         
9/26/14,3.152         
9/26/14,32.896         
6/29/17,21.392         
6/29/17,307.314         
6/29/17,409.9992         
9/23/17,9.248         
11/23/14,14.67         
1/13/14,37.408         
1/13/14,3.438         
5/31/16,7.152         
5/31/16,179.7         
2/13/17,90.64         
10/14/14,177         
10/14/14,79.45         
10/14/14,1628.82         
11/18/14,137.54         
11/18/14,730.2         
11/12/17,11.56         
1/28/15,4297.644         
3/7/14,20.65         
3/7/14,204.9         
3/7/14,436.704         
3/7/14,481.568         
6/8/17,89.544         
6/8/17,35.168         
6/8/17,72.588         
11/19/14,221.16         
11/19/14,281.97         
11/26/16,3406.664         
11/26/16,37.17         
11/26/16,64.96         
11/26/16,595.38         
1/23/17,95.984         
1/23/17,4.938         
9/22/14,97.44         
9/22/14,3.984         
9/22/14,13.04         
9/22/14,579.528         
3/26/14,18.75         
6/6/16,3023.928         
6/6/16,26.96         
6/6/16,477.6         
8/31/17,193.95         
12/7/15,12.96         
11/16/17,119.94         
11/16/17,12.42         
4/23/16,18.088         
4/23/16,71.97         
4/2/17,14.94         
8/13/15,64.68         
11/13/17,22         
12/23/16,7.968         
12/23/16,1499.97         
7/22/14,26.632         
5/6/16,41.6         
11/28/14,64.02         
4/18/16,6.99         
4/18/16,6.84         
12/27/15,323.1         
12/27/15,668.16         
12/13/17,8.64         
12/13/17,38.88         
12/13/17,201.04         
12/13/17,12.96         
1/2/17,16.59         
5/30/17,35.1         
9/30/17,11.646         
6/20/17,32.4         
6/20/17,503.96         
4/4/17,7.04         
11/13/15,613.9992         
8/28/15,470.36         
9/24/17,31.08         
9/24/17,7.3         
12/11/16,73.536         
6/10/14,491.55         
3/11/16,30.336         
12/15/17,22.83         
12/15/17,54.32         
12/15/17,196.776         
10/30/16,3.62         
7/31/17,11.54         
7/31/17,849.95         
7/31/17,11.01         
10/19/17,39.624         
10/21/16,242.136         
10/21/16,12.39         
10/21/16,19.96         
10/21/16,340.92         
11/5/14,273.568         
11/5/14,13.194         
11/5/14,1080.096         
11/5/14,51.56         
11/5/14,58.416         
11/7/16,57.584         
8/12/16,37.312         
5/30/16,79.96         
5/30/16,223.96         
11/12/17,221.024         
9/22/16,18.96         
2/16/16,326.646         
2/16/16,89.97         
12/22/14,296.712         
12/5/15,12.224         
9/17/17,89.97         
12/2/17,286.86         
12/2/17,979.95         
12/2/17,4.36         
9/29/14,10.048         
9/29/14,807.75         
11/14/17,34.24         
8/20/14,500.24         
8/20/14,20.12         
8/20/14,896.99         
11/19/14,5.88         
6/29/15,269.98         
3/16/17,310.12         
3/16/17,70.464         
3/16/17,19.68         
3/16/17,140.67         
11/8/15,4404.9         
11/28/17,62.65         
6/16/16,9.45         
1/21/17,268.576         
11/24/17,364.08         
11/24/17,71.088         
11/11/14,10.984         
11/11/14,797.944         
3/4/16,159.98         
10/11/16,5.344         
10/11/16,27.72         
7/1/16,2.496         
3/27/17,8.26         
3/27/17,17.76         
3/27/17,332.94         
3/27/17,292.1         
3/27/17,206.1         
3/27/17,17.64         
10/31/16,1403.92         
11/4/17,4.3         
2/14/14,239.97         
2/14/14,81.96         
2/14/14,238.62         
6/18/14,139.8         
2/28/17,9.84         
2/28/17,7.78         
12/9/17,54.9         
12/7/17,50.04         
11/24/16,339.92         
11/24/16,10.528         
11/24/16,42.384         
7/3/16,123.92         
6/26/16,135.95         
7/26/14,2177.584         
7/26/14,17.496         
7/26/14,16.784         
7/26/14,431.136         
7/26/14,8.88         
7/26/14,4.836         
9/14/16,437.85         
9/14/16,673.568         
5/31/15,274.8         
5/31/15,62.18         
5/31/15,8.28         
5/9/15,48.81         
11/5/14,149.9         
3/27/17,1023.332         
3/27/17,600.558         
3/27/17,39.992         
3/27/17,211.246         
5/21/14,56.064         
5/21/14,107.772         
5/21/14,4.832         
5/21/14,18.24         
5/21/16,3.798         
1/12/15,10.368         
1/12/15,235.188         
1/12/15,26.376         
1/12/15,10.384         
1/12/15,107.118         
9/29/17,97.3         
7/18/15,3.328         
7/18/15,135.99         
7/18/15,7.38         
10/21/16,45.568         
10/21/16,28.752         
7/27/17,194.848         
7/21/17,2.112         
11/7/14,25.92         
11/7/14,120.768         
11/27/16,25.92         
11/27/16,34.65         
11/27/16,204.95         
11/27/16,79.95         
6/8/15,173.488         
6/8/15,516.96         
6/8/15,173.208         
6/8/15,4.448         
6/8/15,9         
6/8/15,42.24         
6/8/15,18.264         
8/15/14,152.91         
8/15/14,92.94         
8/15/14,17.856         
8/15/14,46.44         
8/15/14,195.136         
6/19/17,129.3         
6/19/17,11.568         
7/16/17,242.352         
12/16/14,319.968         
12/16/14,8.624         
5/18/14,3.984         
9/14/17,895.944         
10/10/16,14         
10/10/16,16.392         
9/25/16,10.9         
9/25/16,29.6         
9/25/16,4.98         
9/25/16,479.976         
9/25/16,44.736         
9/25/16,5.76         
9/25/16,483.136         
6/3/14,15.936         
6/3/14,61.544         
6/3/14,132.696         
9/2/17,43.1         
9/2/17,511.5         
9/2/17,147.92         
4/12/14,39.68         
5/2/16,12.56         
5/2/16,90.48         
5/2/16,13.08         
5/2/16,214.7         
6/19/17,50.32         
6/19/17,24.56         
11/6/14,43.68         
3/26/15,3393.68         
1/14/17,67.4         
1/14/17,2.52         
1/14/17,67.8         
1/14/17,18.76         
1/14/17,12.12         
1/14/17,11.34         
1/14/17,159.8         
1/14/17,18.96         
3/26/15,1085.42         
3/26/15,13.11         
11/1/14,68.704         
11/1/14,3.132         
11/1/14,22.428         
10/6/17,290.336         
10/6/17,19.152         
12/10/16,6.48         
9/22/16,63.968         
12/29/15,6.36         
4/20/17,848.544         
4/20/17,8.7         
4/20/17,122.382         
8/21/16,573.174         
5/29/15,85.056         
8/12/14,14.04         
8/12/14,272.61         
4/3/14,11.16         
4/3/14,62.31         
4/3/14,159.98         
1/23/14,5.94         
10/12/17,9.96         
8/8/15,79.99         
3/19/17,8.94         
7/25/16,20.62         
7/25/16,124.25         
7/25/16,297.55         
7/25/16,403.56         
7/25/16,95.2         
9/26/14,153.824         
6/17/14,62.016         
6/6/16,466.32         
6/6/16,82.64         
3/28/14,330.588         
8/21/17,237.096         
8/21/17,22.752         
8/21/17,6.672         
11/12/14,25.128         
11/12/14,127.984         
9/13/15,131.88         
9/13/15,25.032         
9/13/15,717.72         
9/13/15,207.35         
9/13/15,44.67         
9/13/15,209.7         
4/5/14,115.36         
10/10/15,362.136         
10/10/15,31.05         
1/29/17,12.96         
1/29/17,94.85         
1/29/17,13.48         
1/29/17,14.91         
9/24/15,39.98         
3/15/16,528.43         
3/15/16,22.386         
11/24/14,5.742         
5/6/17,191.968         
3/20/15,49.848         
3/20/15,23.99         
3/20/15,1087.936         
3/20/15,199.98         
3/20/15,83.92         
9/4/16,24.27         
9/4/16,2799.96         
11/13/15,9.872         
11/13/15,683.332         
11/13/15,29.96         
7/11/14,164.85         
4/7/16,33.528         
4/7/16,36.744         
6/24/17,102.93         
6/3/16,71.088         
12/12/16,60.35         
12/12/16,35.52         
12/12/16,11.2         
11/24/17,223.58         
12/28/14,998.82         
12/28/14,51.15         
4/12/15,40.74         
3/2/14,3.424         
3/2/14,151.2         
6/1/17,1925.88         
6/1/17,2405.2         
6/1/17,83.97         
6/1/17,39.89         
6/1/17,17.38         
12/14/15,55.264         
12/14/15,6.48         
12/14/15,34.248         
12/14/15,273.568         
11/11/14,46.35         
11/11/14,223.92         
11/11/14,7.3         
10/6/17,9.344         
9/16/17,18         
3/19/15,65.584         
3/19/15,383.4656         
7/26/15,10.368         
12/5/16,13.4         
12/5/16,4.98         
12/5/16,109.69         
12/11/17,40.2         
12/11/17,735.98         
12/11/17,22.75         
6/28/15,119.56         
6/28/15,140.75         
9/11/16,99.568         
12/6/16,271.96         
12/6/16,18.69         
12/6/16,13.36         
12/6/16,249.584         
